id,created,modified,codigo,nombre,habilitado
13047,10/11/2015 10:37,10/11/2015 10:37,Y44,EFECTOS ADVERSOS DE AGENTES QUE AFECTAN PRIMARIAMENTE LOS CONSTITUYENTES DE LA SANGRE,True
13048,10/11/2015 10:37,10/11/2015 10:37,Y44.0,EFECTOS ADVERSOS DE PREPARACIONES CON HIERRO Y OTROS PREPARADOS CONTRA LA ANEMIA HIPOCROMICA,True
13049,10/11/2015 10:37,10/11/2015 10:37,Y44.1,"EFECTOS ADVERSOS DE VITAMINA B12, ACIDO FOLICO Y OTROS PREPARADOS CONTRA LA ANEMIA MEGALOBLASTICA",True
13050,10/11/2015 10:37,10/11/2015 10:37,Y44.2,EFECTOS ADVERSOS DE ANTICOAGULANTES,True
13051,10/11/2015 10:37,10/11/2015 10:37,Y44.3,"EFECTOS ADVERSOS DE ANTAGONISTAS DE ANTICOAGULANTES, VITAMINA K Y OTROS COAGULANTES",True
13052,10/11/2015 10:37,10/11/2015 10:37,Y44.4,EFECTOS ADVERSOS DE DROGAS ANTITROMBOTICAS (INHIBIDORAS DE LA AGREGACION PLAQUETARIA),True
13053,10/11/2015 10:37,10/11/2015 10:37,Y44.5,EFECTOS ADVERSOS DE DROGAS TROMBOLITICAS,True
13054,10/11/2015 10:37,10/11/2015 10:37,Y44.6,EFECTOS ADVERSOS DE SANGRE NATURAL Y PRODUCTOS SANGUINEOS,True
13055,10/11/2015 10:37,10/11/2015 10:37,Y44.7,EFECTOS ADVERSOS DE LOS SUSTITUTOS DEL PLASMA,True
13056,10/11/2015 10:37,10/11/2015 10:37,Y44.9,"EFECTOS ADVERSOS DE OTROS AGENTES QUE AFECTAN LOS CONSTITUYENTES DE LA SANGRE, Y LOS NO ESPECIFICADOS",True
13057,10/11/2015 10:37,10/11/2015 10:37,Y45,"EFECTOS ADVERSOS DE DROGAS ANALGESICAS, ANTIPIRETICAS Y ANTIINFLAMATORIAS",True
13058,10/11/2015 10:37,10/11/2015 10:37,Y45.0,EFECTOS ADVERSOS DE OPIACEOS Y ANALGESICOS RELACIONADOS,True
13059,10/11/2015 10:37,10/11/2015 10:37,Y45.1,EFECTOS ADVERSOS DE SALICILATOS,True
13060,10/11/2015 10:37,10/11/2015 10:37,Y45.2,EFECTOS ADVERSOS DE DERIVADOS DEL ACIDO PROPIONICO,True
13061,10/11/2015 10:37,10/11/2015 10:37,Y45.3,EFECTOS ADVERSOS DE OTRAS DROGAS ANTIINFLAMATORIAS NO ESTEROIDES (DAINE),True
13062,10/11/2015 10:37,10/11/2015 10:37,Y45.4,EFECTOS ADVERSOS DE LOS ANTIRREUMATICOS,True
13063,10/11/2015 10:37,10/11/2015 10:37,Y45.5,EFECTOS ADVERSOS DE LOS DERIVADOS DEL 4-AMINOFENOL,True
13064,10/11/2015 10:37,10/11/2015 10:37,Y45.8,EFECTOS ADVERSOS DE OTROS ANALGESICOS Y ANTIPIRETICOS,True
13065,10/11/2015 10:37,10/11/2015 10:37,Y45.9,"EFECTOS ADVERSOS DE DROGAS ANALGESICAS, ANTIPIRETICAS Y ANTIINFLAMATORIAS NO ESPECIFICADAS",True
13066,10/11/2015 10:37,10/11/2015 10:37,Y46,EFECTOS ADVERSOS DE DROGAS ANTIEPILEPTICAS Y ANTIPARKINSONIANAS,True
13067,10/11/2015 10:37,10/11/2015 10:37,Y46.0,EFECTOS ADVERSOS DE SUCCINAMIDAS,True
13068,10/11/2015 10:37,10/11/2015 10:37,Y46.1,EFECTOS ADVERSOS DE OXAZOLIDINADIONAS,True
13069,10/11/2015 10:37,10/11/2015 10:37,Y46.2,EFECTOS ADVERSOS DE DERIVADOS DE LA HIDANTOINA,True
13070,10/11/2015 10:37,10/11/2015 10:37,Y46.3,EFECTOS ADVERSOS DE DESOXIBARBITURICOS,True
13071,10/11/2015 10:37,10/11/2015 10:37,Y46.4,EFECTOS ADVERSOS DE IMINOESTILBENOS,True
13072,10/11/2015 10:37,10/11/2015 10:37,Y46.5,EFECTOS ADVERSOS DEL ACIDO VALPROICO,True
13073,10/11/2015 10:37,10/11/2015 10:37,Y46.6,"EFECTOS ADVERSOS DE OTROS ANTIEPILEPTICOS, Y LOS NO ESPECIFICADOS",True
13074,10/11/2015 10:37,10/11/2015 10:37,Y46.7,EFECTOS ADVERSOS DE DROGAS ANTIPARKINSONIANAS,True
13075,10/11/2015 10:37,10/11/2015 10:37,Y46.8,EFECTOS ADVERSOS DE DROGAS ANTIESPASTICAS,True
13076,10/11/2015 10:37,10/11/2015 10:37,Y47,"EFECTOS ADVERSOS DE DROGAS SEDANTES, HIPNOTICAS Y ANSIOLITICAS",True
13077,10/11/2015 10:37,10/11/2015 10:37,Y47.0,"EFECTOS ADVERSOS DE BARBITURICOS, NO CLASIFICADOS EN OTRA PARTE",True
13078,10/11/2015 10:37,10/11/2015 10:37,Y47.1,EFECTOS ADVERSOS DE BENZODIAZEPINAS,True
13079,10/11/2015 10:37,10/11/2015 10:37,Y47.2,EFECTOS ADVERSOS DE DERIVADOS CLORALES,True
13080,10/11/2015 10:37,10/11/2015 10:37,Y47.3,EFECTOS ADVERSOS DE PARALDEHIDO,True
13081,10/11/2015 10:37,10/11/2015 10:37,Y47.4,EFECTOS ADVERSOS DE COMPUESTOS DEL BROMO,True
13082,10/11/2015 10:37,10/11/2015 10:37,Y47.5,"EFECTOS ADVERSOS DE MEZCLAS SEDANTES E HIPNOTICAS, NO CLASIFICADAS EN OTRA PARTE",True
13083,10/11/2015 10:37,10/11/2015 10:37,Y47.8,"EFECTOS ADVERSOS DE OTRAS DROGAS SEDANTES, HIPNOTICAS Y ANSIOLITICAS",True
13084,10/11/2015 10:37,10/11/2015 10:37,Y47.9,"EFECTOS ADVERSOS DE DROGAS SEDANTES, HIPNOTICAS Y ANSIOLITICAS NO ESPECIFICADAS",True
13085,10/11/2015 10:37,10/11/2015 10:37,Y48,EFECTOS ADVERSOS DE GASES ANESTESICOS Y TERAPEUTICOS,True
13086,10/11/2015 10:37,10/11/2015 10:37,Y48.0,EFECTOS ADVERSOS DE GASES ANESTESICOS POR INHALACION,True
13087,10/11/2015 10:37,10/11/2015 10:37,Y48.1,EFECTOS ADVERSOS DE GASES ANESTESICOS PARENTERALES,True
13088,10/11/2015 10:37,10/11/2015 10:37,Y48.2,"EFECTOS ADVERSOS DE OTROS GASES ANESTESICOS GENERALES, Y LOS NO ESPECIFICADOS",True
13089,10/11/2015 10:37,10/11/2015 10:37,Y48.3,EFECTOS ADVERSOS DE GASES ANESTESICOS LOCALES,True
13090,10/11/2015 10:37,10/11/2015 10:37,Y48.4,EFECTOS ADVERSOS DE ANESTESICOS NO ESPECIFICADOS,True
13091,10/11/2015 10:37,10/11/2015 10:37,Y48.5,EFECTOS ADVERSOS DE GASES TERAPEUTICOS,True
13092,10/11/2015 10:37,10/11/2015 10:37,Y49,"EFECTOS ADVERSOS DE DROGAS PSICOTROPICAS, NO CLASIFICADAS EN OTRA PARTE",True
13093,10/11/2015 10:37,10/11/2015 10:37,Y49.0,EFECTOS ADVERSOS DE ANTIDEPRESIVOS TRICICLICOS Y TETRACICLICOS,True
13094,10/11/2015 10:37,10/11/2015 10:37,Y49.1,EFECTOS ADVERSOS DE ANTIDEPRESIVOS INHIBIDORES DE LA MONOAMINOOXIDASA,True
13095,10/11/2015 10:37,10/11/2015 10:37,Y49.2,"EFECTOS ADVERSOS DE OTROS ANTIDEPRESIVOS, Y LOS NO ESPECIFICADOS",True
13096,10/11/2015 10:37,10/11/2015 10:37,Y49.3,EFECTOS ADVERSOS DE ANTIPSICOTICOS Y NEUROLEPTICOS FENOTIAZINICOS,True
13097,10/11/2015 10:37,10/11/2015 10:37,Y49.4,EFECTOS ADVERSOS DE NEUROLEPTICOS DE LA BUTIROFENONA Y TIOXANTINA,True
13098,10/11/2015 10:37,10/11/2015 10:37,Y49.5,EFECTOS ADVERSOS DE OTROS ANTIPSICOTICOS Y NEUROLEPTICOS,True
13099,10/11/2015 10:37,10/11/2015 10:37,Y49.6,EFECTOS ADVERSOS DE PSICODISLEPTICOS (ALUCINOGENOS),True
13100,10/11/2015 10:37,10/11/2015 10:37,Y49.7,EFECTOS ADVERSOS DE PSICOESTIMULANTES CON ABUSO POTENCIAL,True
13101,10/11/2015 10:37,10/11/2015 10:37,Y49.8,"EFECTOS ADVERSOS DE OTRAS DROGAS PSICOTROPICAS, NO CLASIFICADAS EN OTRA PARTE",True
13102,10/11/2015 10:37,10/11/2015 10:37,Y49.9,EFECTOS ADVERSOS DE DROGAS PSICOTROPICAS NO ESPECIFICADAS,True
13103,10/11/2015 10:37,10/11/2015 10:37,Y50,"EFECTOS ADVERSOS DE ESTIMULANTES DEL SISTEMA NERVIOSO CENTRAL, NO CLASIFICADOS EN OTRA PARTE",True
13104,10/11/2015 10:37,10/11/2015 10:37,Y50.0,EFECTOS ADVERSOS DE ANALEPTICOS,True
13105,10/11/2015 10:37,10/11/2015 10:37,Y50.1,EFECTOS ADVERSOS DE ANTAGONISTAS DE OPIACEOS,True
13106,10/11/2015 10:37,10/11/2015 10:37,Y50.2,"EFECTOS ADVERSOS DE METILXANTINAS, NO CLASIFICADAS EN OTRA PARTE",True
13107,10/11/2015 10:37,10/11/2015 10:37,Y50.8,EFECTOS ADVERSOS DE OTROS ESTIMULANTES DEL SISTEMA NERVIOSO CENTRAL,True
13108,10/11/2015 10:37,10/11/2015 10:37,Y50.9,EFECTOS ADVERSOS DE ESTIMULANTE NO ESPECIFICADO DEL SISTEMA NERVIOSO CENTRAL,True
13109,10/11/2015 10:37,10/11/2015 10:37,Y51,EFECTOS ADVERSOS DE DROGAS QUE AFECTAN PRIMARIAMENTE EL SISTEMA NERVIOSO AUTONOMO,True
13110,10/11/2015 10:37,10/11/2015 10:37,Y51.0,EFECTOS ADVERSOS DE AGENTES ANTICOLINESTERASA,True
13111,10/11/2015 10:37,10/11/2015 10:37,Y51.1,EFECTOS ADVERSOS DE OTROS PARASIMPATICOMIMETICOS (COLINERGICOS),True
13112,10/11/2015 10:37,10/11/2015 10:37,Y51.2,"EFECTOS ADVERSOS DE DROGAS BLOQUEADORAS GANGLIONARES, NO CLASIFICADAS EN OTRA PARTE",True
13113,10/11/2015 10:37,10/11/2015 10:37,Y51.3,"EFECTOS ADVERSOS DE OTROS PARASIMPATICOLITICOS (ANTICOLINERGICOS Y ANTIMUSCARINICOS) Y ESPASMOLITICOS, NO CLASIFICADOS EN OTRA PARTE",True
13114,10/11/2015 10:37,10/11/2015 10:37,Y51.4,"EFECTOS ADVERSOS DE AGONISTAS (ESTIMULANTES) PREDOMINANTEMENTE ALFA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE",True
13115,10/11/2015 10:37,10/11/2015 10:37,Y51.5,"EFECTOS ADVERSOS DE AGONISTAS (ESTIMULANTES) PREDOMINANTEMENTE BETA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE",True
13116,10/11/2015 10:37,10/11/2015 10:37,Y51.6,"EFECTOS ADVERSOS DE ANTAGONISTAS (BLOQUEADORES) ALFA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE",True
13117,10/11/2015 10:37,10/11/2015 10:37,Y51.7,"EFECTOS ADVERSOS DE ANTAGONISTAS (BLOQUEADORES) BETA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE",True
13118,10/11/2015 10:37,10/11/2015 10:37,Y51.8,"EFECTOS ADVERSOS DE AGENTES BLOQUEADORES NEURO-ADRENERGICOS QUE ACTUAN CENTRALMENTE, NO CLASIFICADOS EN OTRA PARTE",True
13119,10/11/2015 10:37,10/11/2015 10:37,Y51.9,"EFECTOS ADVERSOS DE OTRAS DROGAS QUE AFECTAN PRIMARIAMENTE EL SISTEMA NERVIOSOS AUTONOMO, Y LAS NO ESPECIFICADAS",True
13120,10/11/2015 10:37,10/11/2015 10:37,Y52,EFECTOS ADVERSOS DE AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA CARDIOVASCULAR,True
13121,10/11/2015 10:37,10/11/2015 10:37,Y52.0,EFECTOS ADVERSOS DE GLUCOSIDOS CARDIOTONICOS Y DROGAS DE ACCION SIMILAR,True
13122,10/11/2015 10:37,10/11/2015 10:37,Y52.1,EFECTOS ADVERSOS DE BLOQUEADORES DEL CANAL DEL CALCIO,True
13123,10/11/2015 10:37,10/11/2015 10:37,Y52.2,"EFECTOS ADVERSOS DE OTRAS DROGAS ANTIARRITMICAS, NO CLASIFICADAS EN OTRA PARTE",True
13124,10/11/2015 10:37,10/11/2015 10:37,Y52.3,"EFECTOS ADVERSOS DE VASODILATADORES CORONARIOS, NO CLASIFICADOS EN OTRA PARTE",True
13125,10/11/2015 10:37,10/11/2015 10:37,Y52.4,EFECTOS ADVERSOS DE INHIBIDORES DE LA ENZIMA CONVERTIDORA DE ANGIOTENSINA,True
13126,10/11/2015 10:37,10/11/2015 10:37,Y52.5,"EFECTOS ADVERSOS DE OTRAS DROGAS ANTIHIPERTENSIVAS, NO CLASIFICADAS EN OTRA PARTE",True
13127,10/11/2015 10:37,10/11/2015 10:37,Y52.6,EFECTOS ADVERSOS DE DROGAS ANTIHIPERLIPIDEMICAS Y ANTIARTERIOSCLEROTICAS,True
13128,10/11/2015 10:37,10/11/2015 10:37,Y52.7,EFECTOS ADVERSOS DE VASODILATADORES PERIFERICOS,True
13129,10/11/2015 10:37,10/11/2015 10:37,Y52.8,"EFECTOS ADVERSOS DE DROGAS ANTIVARICOSAS, INCLUSIVE AGENTES ESCLEROSANTES",True
13130,10/11/2015 10:37,10/11/2015 10:37,Y52.9,"EFECTOS ADVERSOS DE OTROS AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA CARDIOVASCULAR, Y LOS NO ESPECIFICADOS",True
13131,10/11/2015 10:37,10/11/2015 10:37,Y53,EFECTOS ADVERSOS DE AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA GASTROINTESTINAL,True
13132,10/11/2015 10:37,10/11/2015 10:37,Y53.0,EFECTOS ADVERSOS DE BLOQUEADORES DE LOS RECEPTORES H2 DE HISTAMINA,True
13133,10/11/2015 10:37,10/11/2015 10:37,Y53.1,EFECTOS ADVERSOS DE OTRAS DROGAS ANTIACIDAS E INHIBIDORAS DE LA SECRECION GASTRICA,True
13134,10/11/2015 10:37,10/11/2015 10:37,Y53.2,EFECTOS ADVERSOS DE LAXANTES ESTIMULANTES,True
13135,10/11/2015 10:37,10/11/2015 10:37,Y53.3,EFECTOS ADVERSOS DE LAXANTES SALINOS Y OSMOTICOS,True
13136,10/11/2015 10:37,10/11/2015 10:37,Y53.4,EFECTOS ADVERSOS DE OTROS LAXANTES,True
13137,10/11/2015 10:37,10/11/2015 10:37,Y53.5,EFECTOS ADVERSOS DE DIGESTIVOS,True
13138,10/11/2015 10:37,10/11/2015 10:37,Y53.6,EFECTOS ADVERSOS DE DROGAS ANTIDIARREICAS,True
13139,10/11/2015 10:37,10/11/2015 10:37,Y53.7,EFECTOS ADVERSOS DE EMETICOS,True
13140,10/11/2015 10:37,10/11/2015 10:37,Y53.8,EFECTOS ADVERSOS DE OTROS AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA GASTROINTESTINAL,True
13141,10/11/2015 10:37,10/11/2015 10:37,Y53.9,"EFECTOS ADVERSOS DE AGENTES QUE AFECTAN EL SISTEMA GASTROINTESTINAL, NO ESPECIFICADOS",True
13142,10/11/2015 10:37,10/11/2015 10:37,Y54,EFECTOS ADVERSOS DE AGENTES QUE AFECTAN PRIMARIAMENTE EL EQUILIBRIO HIDRICO Y EL METABOLISMO MINERAL Y DEL ACIDO URICO,True
13143,10/11/2015 10:37,10/11/2015 10:37,Y54.0,EFECTOS ADVERSOS DE MINERALOCORTICOIDES,True
13144,10/11/2015 10:37,10/11/2015 10:37,Y54.1,EFECTOS ADVERSOS DE LOS BLOQUEADORES DE MINERALOCORTICOIDES (ANTAGONISTAS DE LA ALDOSTERONA),True
13145,10/11/2015 10:37,10/11/2015 10:37,Y54.2,EFECTOS ADVERSOS DE LOS INHIBIDORES DE LA ANHIDRASA CARBONICA,True
13146,10/11/2015 10:37,10/11/2015 10:37,Y54.3,EFECTOS ADVERSOS DE LOS DERIVADOS DE LA BENZOTIADIAZINA,True
13147,10/11/2015 10:37,10/11/2015 10:37,Y54.4,"EFECTOS ADVERSOS DE DIURETICOS DE ASA (""HIGH-CEILING"")",True
13148,10/11/2015 10:37,10/11/2015 10:37,Y54.5,EFECTOS ADVERSOS DE OTROS DIURETICOS,True
13149,10/11/2015 10:37,10/11/2015 10:37,Y54.6,"EFECTOS ADVERSOS DE AGENTES ELECTROLITICOS, CALORICOS Y DEL EQUILIBRIO HIDRICO",True
13150,10/11/2015 10:37,10/11/2015 10:37,Y54.7,EFECTOS ADVERSOS DE AGENTES QUE AFECTAN LA CALCIFICACION,True
13151,10/11/2015 10:37,10/11/2015 10:37,Y54.8,EFECTOS ADVERSOS DE AGENTES QUE AFECTAN EL METABOLISMO DEL ACIDO URICO,True
13152,10/11/2015 10:37,10/11/2015 10:37,Y54.9,"EFECTOS ADVERSOS DE SALES MINERALES, NO CLASIFICADAS EN OTRA PARTE",True
13153,10/11/2015 10:37,10/11/2015 10:37,Y55,EFECTOS ADVERSOS DE AGENTES QUE ACTUAN PRIMARIAMENTE SOBRE LOS MUSCULOS LISOS Y ESTRIADOS Y SOBRE EL SISTEMA RESPIRATORIO,True
13154,10/11/2015 10:37,10/11/2015 10:37,Y55.0,EFECTOS ADVERSOS DE DROGAS OXITOCICAS,True
13155,10/11/2015 10:37,10/11/2015 10:37,Y55.1,EFECTOS ADVERSOS DE RELAJANTES DE LOS MUSCULOS ESTRIADOS (AGENTES BLOQUEADORES NEUROMUSCULARES),True
13156,10/11/2015 10:37,10/11/2015 10:37,Y55.2,"EFECTOS ADVERSOS DE OTROS AGENTES QUE ACTUAN PRIMARIAMENTE SOBRE LOS MUSCULOS, Y LOS NO ESPECIFICADOS",True
13157,10/11/2015 10:37,10/11/2015 10:37,Y55.3,EFECTOS ADVERSOS DE ANTITUSIGENOS,True
13158,10/11/2015 10:37,10/11/2015 10:37,Y55.4,EFECTOS ADVERSOS DE EXPECTORANTES,True
13159,10/11/2015 10:37,10/11/2015 10:37,Y55.5,EFECTOS ADVERSOS DE DROGAS CONTRA EL RESFRIADO COMUN,True
13160,10/11/2015 10:37,10/11/2015 10:37,Y55.6,"EFECTOS ADVERSOS DE ANTIASMATICOS, NO CLASIFICADOS EN OTRA PARTE",True
13161,10/11/2015 10:37,10/11/2015 10:37,Y55.7,"EFECTOS ADVERSOS DE OTROS AGENTES QUE ACTUAN PRIMARIAMENTE SOBRE EL SISTEMA RESPIRATORIO, Y LOS NO ESPECIFICADOS",True
13162,10/11/2015 10:37,10/11/2015 10:37,Y56,"EFECTOS ADVERSOS DE AGENTES TOPICOS QUE AFECTAN PRIMARIAMENTE LA PIEL Y LAS MEMBRANAS MUCOSAS, Y DROGAS OFTALMOLOGICAS, OTORRINOLARINGOLOGICAS Y DENTALES",True
13163,10/11/2015 10:37,10/11/2015 10:37,Y56.0,"EFECTOS ADVERSOS DE DROGAS ANTIMICOTICAS, ANTIINFECCIOSAS Y ANTIINFLAMATORIAS DE USO LOCAL, NO CLASIFICADAS EN OTRA PARTE",True
13164,10/11/2015 10:37,10/11/2015 10:37,Y56.1,EFECTOS ADVERSOS DE ANTIPRURIGINOSOS,True
13165,10/11/2015 10:37,10/11/2015 10:37,Y56.2,EFECTOS ADVERSOS DE ASTRINGENTES Y DETERGENTES LOCALES,True
13166,10/11/2015 10:37,10/11/2015 10:37,Y56.3,"EFECTOS ADVERSOS DE EMOLIENTES, DEMULCENTES Y PROTECTORES",True
13167,10/11/2015 10:37,10/11/2015 10:37,Y56.4,"EFECTOS ADVERSOS DE DROGAS Y PREPARADOS QUERATOLITICOS, QUERATOPLASTICOS Y OTROS PARA EL TRATAMIENTO DEL CABELLO",True
13168,10/11/2015 10:37,10/11/2015 10:37,Y56.5,EFECTOS ADVERSOS DE DROGAS Y PREPARADOS OFTALMOLOGICOS,True
13169,10/11/2015 10:37,10/11/2015 10:37,Y56.6,EFECTOS ADVERSOS DE DROGAS Y PREPARADOS OTORRINOLARINGOLOGICOS,True
13170,10/11/2015 10:37,10/11/2015 10:37,Y56.7,"EFECTOS ADVERSOS DE DROGAS DENTALES, DE APLICACION TOPICA",True
13171,10/11/2015 10:37,10/11/2015 10:37,Y56.8,EFECTOS ADVERSOS DE OTROS AGENTES TOPICOS,True
13172,10/11/2015 10:37,10/11/2015 10:37,Y56.9,EFECTOS ADVERSOS DE OTROS AGENTES TOPICOS NO ESPECIFICADOS,True
13173,10/11/2015 10:37,10/11/2015 10:37,Y57,"EFECTOS ADVERSOS DE OTRAS DROGAS Y MEDICAMENTOS, Y LOS NO ESPECIFICADOS",True
13174,10/11/2015 10:37,10/11/2015 10:37,Y57.0,EFECTOS ADVERSOS DE DEPRESORES DEL APETITO (ANOREXICOS),True
13175,10/11/2015 10:37,10/11/2015 10:37,Y57.1,EFECTOS ADVERSOS DE DROGAS LIPOTROPICAS,True
13176,10/11/2015 10:37,10/11/2015 10:37,Y57.2,"EFECTOS ADVERSOS DE ANTIDOTOS Y AGENTES QUELANTES, NO CLASIFICADOS EN OTRA PARTE",True
13177,10/11/2015 10:37,10/11/2015 10:37,Y57.3,EFECTOS ADVERSOS DE DISUASIVOS DEL ALCOHOL,True
13178,10/11/2015 10:37,10/11/2015 10:37,Y57.4,EFECTOS ADVERSOS DE EXCIPIENTES FARMACEUTICOS,True
13179,10/11/2015 10:37,10/11/2015 10:37,Y57.5,EFECTOS ADVERSOS DE MEDIOS DE CONTRASTE PARA RAYOS X,True
13180,10/11/2015 10:37,10/11/2015 10:37,Y57.6,EFECTOS ADVERSOS DE OTROS AGENTES DIAGNOSTICOS,True
13181,10/11/2015 10:37,10/11/2015 10:37,Y57.7,"EFECTOS ADVERSOS DE VITAMINAS, NO CLASIFICADAS EN OTRA PARTE",True
13182,10/11/2015 10:37,10/11/2015 10:37,Y57.8,EFECTOS ADVERSOS DE OTRAS DROGAS Y MEDICAMENTOS,True
13183,10/11/2015 10:37,10/11/2015 10:37,Y57.9,EFECTOS ADVERSOS DE DROGAS O MEDICAMENTOS NO ESPECIFICADOS,True
13184,10/11/2015 10:37,10/11/2015 10:37,Y58,EFECTOS ADVERSOS DE VACUNAS BACTERIANAS,True
13185,10/11/2015 10:37,10/11/2015 10:37,Y58.0,EFECTOS ADVERSOS DE LA VACUNA BCG,True
13186,10/11/2015 10:37,10/11/2015 10:37,Y58.1,EFECTOS ADVERSOS DE LA VACUNA TIFOIDEA Y PARATIFOIDEA,True
13187,10/11/2015 10:37,10/11/2015 10:37,Y58.2,EFECTOS ADVERSOS DE LA VACUNA CONTRA EL COLERA,True
13188,10/11/2015 10:37,10/11/2015 10:37,Y58.3,EFECTOS ADVERSOS DE LA VACUNA CONTRA LA PESTE,True
13189,10/11/2015 10:37,10/11/2015 10:37,Y58.4,EFECTOS ADVERSOS DE LA VACUNA CONTRA EL TETANOS,True
13190,10/11/2015 10:37,10/11/2015 10:37,Y58.5,EFECTOS ADVERSOS DE LA VACUNA CONTRA LA DIFTERIA,True
13191,10/11/2015 10:37,10/11/2015 10:37,Y58.6,"EFECTOS ADVERSOS DE LA VACUNA CONTRA LA TOS FERINA, INCLUSIVE COMBINACIONES CON UN COMPONENTE PERTUSIS",True
13192,10/11/2015 10:37,10/11/2015 10:37,Y58.8,"EFECTOS ADVERSOS DE VACUNAS BACTERIANAS MIXTAS, EXCEPTO COMBINACIONES CON UN COMPONENTE PERTUSIS",True
13193,10/11/2015 10:37,10/11/2015 10:37,Y58.9,"EFECTOS ADVERSOS DE OTRAS VACUNAS BACTERIANAS, Y LAS NO ESPECIFICADAS",True
13194,10/11/2015 10:37,10/11/2015 10:37,Y59,"EFECTOS ADVERSOS DE OTRAS VACUNAS Y SUSTANCIAS BIOLOGICAS, Y LAS NO ESPECIFICADAS",True
13195,10/11/2015 10:37,10/11/2015 10:37,Y59.0,EFECTOS ADVERSOS DE VACUNAS VIRALES,True
13196,10/11/2015 10:37,10/11/2015 10:37,Y59.1,EFECTOS ADVERSOS DE VACUNAS CONTRA RICKETTSIAS,True
13197,10/11/2015 10:37,10/11/2015 10:37,Y59.2,EFECTOS ADVERSOS DE VACUNAS ANTIPROTOZOARIAS,True
13198,10/11/2015 10:37,10/11/2015 10:37,Y59.3,EFECTOS ADVERSOS DE LA INMUNOGLOBULINA,True
13199,10/11/2015 10:37,10/11/2015 10:37,Y59.8,EFECTOS ADVERSOS DE OTRAS VACUNAS Y SUSTANCIAS BIOLOGICAS ESPECIFICADAS,True
13200,10/11/2015 10:37,10/11/2015 10:37,Y59.9,EFECTOS ADVERSOS DE VACUNAS O SUSTANCIAS BIOLOGICAS NO ESPECIFICADAS,True
13201,10/11/2015 10:37,10/11/2015 10:37,Y60,"CORTE, PUNCION, PERFORACION O HEMORRAGIA NO INTENCIONAL DURANTE LA ATENCION MEDICA Y QUIRURGICA",True
13202,10/11/2015 10:37,10/11/2015 10:37,Y60.0,INCIDENTE DURANTE OPERACION QUIRURGICA,True
13203,10/11/2015 10:37,10/11/2015 10:37,Y60.1,INCIDENTE DURANTE INFUSION O TRANSFUSION,True
13204,10/11/2015 10:37,10/11/2015 10:37,Y60.2,INCIDENTE DURANTE DIALISIS RENAL U OTRA PERFUSION,True
13205,10/11/2015 10:37,10/11/2015 10:37,Y60.3,INCIDENTE DURANTE INYECCION O INMUNIZACION,True
13206,10/11/2015 10:37,10/11/2015 10:37,Y60.4,INCIDENTE DURANTE EXAMEN ENDOSCOPICO,True
13207,10/11/2015 10:37,10/11/2015 10:37,Y60.5,INCIDENTE DURANTE CATETERIZACION CARDIACA,True
13208,10/11/2015 10:37,10/11/2015 10:37,Y60.6,"INCIDENTE DURANTE ASPIRACION, PUNCION Y OTRA CATETERIZACION",True
13209,10/11/2015 10:37,10/11/2015 10:37,Y60.7,INCIDENTE DURANTE ADMINISTRACION DE ENEMA,True
13210,10/11/2015 10:37,10/11/2015 10:37,Y60.8,INCIDENTE DURANTE OTRAS ATENCIONES MEDICAS Y QUIRURGICAS,True
13211,10/11/2015 10:37,10/11/2015 10:37,Y60.9,INCIDENTE DURANTE ATENCION MEDICA Y QUIRURGICA NO ESPECIFICADA,True
13212,10/11/2015 10:37,10/11/2015 10:37,Y61,OBJETO EXTRANO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE LA ATENCION MEDICA Y QUIRURGICA,True
13213,10/11/2015 10:37,10/11/2015 10:37,Y61.0,OBJETO EXTRANO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE OPERACION QUIRURGICA,True
13214,10/11/2015 10:37,10/11/2015 10:37,Y61.1,OBJETO EXTRANO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE INFUSION O TRANSFUSION,True
13215,10/11/2015 10:37,10/11/2015 10:37,Y61.2,OBJETO EXTRANO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE DIALISIS RENAL U OTRA PERFUSION,True
13216,10/11/2015 10:37,10/11/2015 10:37,Y61.3,OBJETO EXTRANO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE INYECCION O INMUNIZACION,True
13217,10/11/2015 10:37,10/11/2015 10:37,Y61.4,OBJETO EXTRANO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE EXAMEN ENDOSCOPICO,True
13218,10/11/2015 10:37,10/11/2015 10:37,Y61.5,OBJETO EXTRANO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE CATETERIZACION CARDIACA,True
