id,created,modified,codigo,habilitado,nombre
12199,10/11/2015 10:37,10/11/2015 10:37,X62.6,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS (ALUCINOGENOS), NO CLASIFICADOS EN OTRA PARTE, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION"
12200,10/11/2015 10:37,10/11/2015 10:37,X62.7,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS (ALUCINOGENOS), NO CLASIFICADOS EN OTRA PARTE, EN GRANJA"
12201,10/11/2015 10:37,10/11/2015 10:37,X62.8,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS (ALUCINOGENOS), NO CLASIFICADOS EN OTRA PARTE, EN OTRO LUGAR ESPECIFICADO"
12202,10/11/2015 10:37,10/11/2015 10:37,X62.9,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS (ALUCINOGENOS), NO CLASIFICADOS EN OTRA PARTE, EN LUGAR NO ESPECIFICADO"
12203,10/11/2015 10:37,10/11/2015 10:37,X63,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO"
12204,10/11/2015 10:37,10/11/2015 10:37,X63.0,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO, EN VIVIENDA"
12205,10/11/2015 10:37,10/11/2015 10:37,X63.1,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO, EN INSTITUCION RESIDENCIAL"
12206,10/11/2015 10:37,10/11/2015 10:37,X63.2,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
12207,10/11/2015 10:37,10/11/2015 10:37,X63.3,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO, EN AREAS DE DEPORTE Y ATLETISMO"
12208,10/11/2015 10:37,10/11/2015 10:37,X63.4,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO, EN CALLES Y CARRETERAS"
12209,10/11/2015 10:37,10/11/2015 10:37,X63.5,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO, EN COMERCIO Y AREA DE SERVICIOS"
12210,10/11/2015 10:37,10/11/2015 10:37,X63.6,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION"
12211,10/11/2015 10:37,10/11/2015 10:37,X63.7,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO, EN GRANJA"
12212,10/11/2015 10:37,10/11/2015 10:37,X63.8,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO, EN OTRO LUGAR ESPECIFICADO"
12213,10/11/2015 10:37,10/11/2015 10:37,X63.9,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO, EN LUGAR NO ESPECIFICADO"
12214,10/11/2015 10:37,10/11/2015 10:37,X64,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS"
12215,10/11/2015 10:37,10/11/2015 10:37,X64.0,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, EN VIVIENDA"
12216,10/11/2015 10:37,10/11/2015 10:37,X64.1,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, EN INSTITUCION RESIDENCIAL"
12217,10/11/2015 10:37,10/11/2015 10:37,X64.2,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS P"
12218,10/11/2015 10:37,10/11/2015 10:37,X64.3,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, EN AREAS DE DEPORTE Y ATLETISMO"
12219,10/11/2015 10:37,10/11/2015 10:37,X64.4,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, EN CALLES Y CARRETERAS"
12220,10/11/2015 10:37,10/11/2015 10:37,X64.5,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, EN COMERCIO Y AREA DE SERVICIOS"
12221,10/11/2015 10:37,10/11/2015 10:37,X64.6,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION"
12222,10/11/2015 10:37,10/11/2015 10:37,X64.7,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, EN GRANJA"
12223,10/11/2015 10:37,10/11/2015 10:37,X64.8,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, EN OTRO LUGAR ESPECIFICADO"
12224,10/11/2015 10:37,10/11/2015 10:37,X64.9,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, EN LUGAR NO ESPECIFICADO"
12225,10/11/2015 10:37,10/11/2015 10:37,X65,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL"
12226,10/11/2015 10:37,10/11/2015 10:37,X65.0,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL, EN VIVIENDA"
12227,10/11/2015 10:37,10/11/2015 10:37,X65.1,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL, EN INSTITUCION RESIDENCIAL"
12228,10/11/2015 10:37,10/11/2015 10:37,X65.2,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
12229,10/11/2015 10:37,10/11/2015 10:37,X65.3,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL, EN AREAS DE DEPORTE Y ATLETISMO"
12230,10/11/2015 10:37,10/11/2015 10:37,X65.4,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL, EN CALLES Y CARRETERAS"
12231,10/11/2015 10:37,10/11/2015 10:37,X65.5,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL, EN COMERCIO Y AREA DE SERVICIOS"
12232,10/11/2015 10:37,10/11/2015 10:37,X65.6,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION"
12233,10/11/2015 10:37,10/11/2015 10:37,X65.7,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL, EN GRANJA"
12234,10/11/2015 10:37,10/11/2015 10:37,X65.8,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL, EN OTRO LUGAR ESPECIFICADO"
12235,10/11/2015 10:37,10/11/2015 10:37,X65.9,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL, EN LUGAR NO ESPECIFICADO"
12236,10/11/2015 10:37,10/11/2015 10:37,X66,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES"
12237,10/11/2015 10:37,10/11/2015 10:37,X66.0,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, EN VIVIENDA"
12238,10/11/2015 10:37,10/11/2015 10:37,X66.1,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, EN INSTITUCION RESIDENCIAL"
12239,10/11/2015 10:37,10/11/2015 10:37,X66.2,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
12240,10/11/2015 10:37,10/11/2015 10:37,X66.3,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, EN AREAS DE DEPORTE Y ATLETISMO"
12241,10/11/2015 10:37,10/11/2015 10:37,X66.4,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, EN CALLES Y CARRETERAS"
12242,10/11/2015 10:37,10/11/2015 10:37,X66.5,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, EN COMERCIO Y AREA DE SERVICIOS"
12243,10/11/2015 10:37,10/11/2015 10:37,X66.6,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION"
12244,10/11/2015 10:37,10/11/2015 10:37,X66.7,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, EN GRANJA"
12245,10/11/2015 10:37,10/11/2015 10:37,X66.8,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, EN OTRO LUGAR ESPECIFICADO"
12246,10/11/2015 10:37,10/11/2015 10:37,X66.9,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, EN LUGAR NO ESPECIFICADO"
12247,10/11/2015 10:37,10/11/2015 10:37,X67,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES"
12248,10/11/2015 10:37,10/11/2015 10:37,X67.0,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES, EN VIVIENDA"
12249,10/11/2015 10:37,10/11/2015 10:37,X67.1,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES, EN INSTITUCION RESIDENCIAL"
12250,10/11/2015 10:37,10/11/2015 10:37,X67.2,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
12251,10/11/2015 10:37,10/11/2015 10:37,X67.3,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES, EN AREAS DE DEPORTE Y ATLETISMO"
12252,10/11/2015 10:37,10/11/2015 10:37,X67.4,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES, EN CALLES Y CARRETERAS"
12253,10/11/2015 10:37,10/11/2015 10:37,X67.5,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES, EN COMERCIO Y AREA DE SERVICIOS"
12254,10/11/2015 10:37,10/11/2015 10:37,X67.6,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION"
12255,10/11/2015 10:37,10/11/2015 10:37,X67.7,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES, EN GRANJA"
12256,10/11/2015 10:37,10/11/2015 10:37,X67.8,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES, EN OTRO LUGAR ESPECIFICADO"
12257,10/11/2015 10:37,10/11/2015 10:37,X67.9,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES, EN LUGAR NO ESPECIFICADO"
12258,10/11/2015 10:37,10/11/2015 10:37,X68,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS"
12259,10/11/2015 10:37,10/11/2015 10:37,X68.0,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS, EN VIVIENDA"
12260,10/11/2015 10:37,10/11/2015 10:37,X68.1,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS, EN INSTITUCION RESIDENCIAL"
12261,10/11/2015 10:37,10/11/2015 10:37,X68.2,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
12262,10/11/2015 10:37,10/11/2015 10:37,X68.3,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS, EN AREAS DE DEPORTE Y ATLETISMO"
12263,10/11/2015 10:37,10/11/2015 10:37,X68.4,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS, EN CALLES Y CARRETERAS"
12264,10/11/2015 10:37,10/11/2015 10:37,X68.5,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS, EN COMERCIO Y AREA DE SERVICIOS"
12265,10/11/2015 10:37,10/11/2015 10:37,X68.6,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION"
12266,10/11/2015 10:37,10/11/2015 10:37,X68.7,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS, EN GRANJA"
12267,10/11/2015 10:37,10/11/2015 10:37,X68.8,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS, EN OTRO LUGAR ESPECIFICADO"
12268,10/11/2015 10:37,10/11/2015 10:37,X68.9,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS, EN LUGAR NO ESPECIFICADO"
12269,10/11/2015 10:37,10/11/2015 10:37,X69,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS"
12270,10/11/2015 10:37,10/11/2015 10:37,X69.0,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, EN VIVIENDA"
12271,10/11/2015 10:37,10/11/2015 10:37,X69.1,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, EN INSTITUCION RESIDENCIAL"
12272,10/11/2015 10:37,10/11/2015 10:37,X69.2,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLIC"
12273,10/11/2015 10:37,10/11/2015 10:37,X69.3,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, EN AREAS DE DEPORTE Y ATLETISMO"
12274,10/11/2015 10:37,10/11/2015 10:37,X69.4,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, EN CALLES Y CARRETERAS"
12275,10/11/2015 10:37,10/11/2015 10:37,X69.5,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, EN COMERCIO Y AREA DE SERVICIOS"
12276,10/11/2015 10:37,10/11/2015 10:37,X69.6,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION"
12277,10/11/2015 10:37,10/11/2015 10:37,X69.7,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, EN GRANJA"
12278,10/11/2015 10:37,10/11/2015 10:37,X69.8,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, EN OTRO LUGAR ESPECIFICADO"
12279,10/11/2015 10:37,10/11/2015 10:37,X69.9,True,"ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, EN LUGAR NO ESPECIFICADO"
12280,10/11/2015 10:37,10/11/2015 10:37,X70,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION"
12281,10/11/2015 10:37,10/11/2015 10:37,X70.0,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION, EN VIVIENDA"
12282,10/11/2015 10:37,10/11/2015 10:37,X70.1,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION, EN INSTITUCION RESIDENCIAL"
12283,10/11/2015 10:37,10/11/2015 10:37,X70.2,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
12284,10/11/2015 10:37,10/11/2015 10:37,X70.3,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION, EN AREAS DE DEPORTE Y ATLETISMO"
12285,10/11/2015 10:37,10/11/2015 10:37,X70.4,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION, EN CALLES Y CARRETERAS"
12286,10/11/2015 10:37,10/11/2015 10:37,X70.5,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION, EN COMERCIO Y AREA DE SERVICIOS"
12287,10/11/2015 10:37,10/11/2015 10:37,X70.6,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION"
12288,10/11/2015 10:37,10/11/2015 10:37,X70.7,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION, EN GRANJA"
12289,10/11/2015 10:37,10/11/2015 10:37,X70.8,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION, EN OTRO LUGAR ESPECIFICADO"
12290,10/11/2015 10:37,10/11/2015 10:37,X70.9,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION, EN LUGAR NO ESPECIFICADO"
12291,10/11/2015 10:37,10/11/2015 10:37,X71,True,LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION
12292,10/11/2015 10:37,10/11/2015 10:37,X71.0,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION, EN VIVIENDA"
12293,10/11/2015 10:37,10/11/2015 10:37,X71.1,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION, EN INSTITUCION RESIDENCIAL"
12294,10/11/2015 10:37,10/11/2015 10:37,X71.2,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
12295,10/11/2015 10:37,10/11/2015 10:37,X71.3,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION, EN AREAS DE DEPORTE Y ATLETISMO"
12296,10/11/2015 10:37,10/11/2015 10:37,X71.4,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION, EN CALLES Y CARRETERAS"
12297,10/11/2015 10:37,10/11/2015 10:37,X71.5,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION, EN COMERCIO Y AREA DE SERVICIOS"
12298,10/11/2015 10:37,10/11/2015 10:37,X71.6,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION"
12299,10/11/2015 10:37,10/11/2015 10:37,X71.7,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION, EN GRANJA"
12300,10/11/2015 10:37,10/11/2015 10:37,X71.8,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION, EN OTRO LUGAR ESPECIFICADO"
12301,10/11/2015 10:37,10/11/2015 10:37,X71.9,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION, EN LUGAR NO ESPECIFICADO"
12302,10/11/2015 10:37,10/11/2015 10:37,X72,True,LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA
12303,10/11/2015 10:37,10/11/2015 10:37,X72.0,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA, EN VIVIENDA"
12304,10/11/2015 10:37,10/11/2015 10:37,X72.1,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA, EN INSTITUCION RESIDENCIAL"
12305,10/11/2015 10:37,10/11/2015 10:37,X72.2,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS"
12306,10/11/2015 10:37,10/11/2015 10:37,X72.3,True,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA, EN AREAS DE DEPORTE Y ATLETISMO"
